FEATURE_ID|Starbucks @ FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1504016|Starbucks @ Cleveland Mine|Mine|WA|53|Stevens|065|480659N|1180128W|48.1162784|-118.024421|||||1038|3405|Adams Mountain|09/10/1979|
1504017|Starbucks @ Cleveland School|School|WA|53|Skagit|057|482441N|1222023W|48.4114935|-122.3396028|||||6|20|Mount Vernon|09/10/1979|
1504018|Starbucks @ Cliff Island|Island|WA|53|San Juan|055|483524N|1230052W|48.5901009|-123.0143487|||||15|49|Friday Harbor|09/10/1979|
1504019|Starbucks @ Cliff Lake|Lake|WA|53|Grant|025|470802N|1195624W|47.1338894|-119.940053|||||327|1073|Babcock Ridge|09/10/1979|06/28/2011
1504020|Starbucks @ Cliff Park|Park|WA|53|Spokane|063|473840N|1172507W|47.6443361|-117.4185455|||||686|2251|Spokane NW|09/10/1979|
1504021|Starbucks @ Cliff Point|Cape|WA|53|Pacific|049|461545N|1235026W|46.2626049|-123.8404232|||||13|43|Knappton|09/10/1979|
1504022|Starbucks @ Cliff Point|Cape|WA|53|Thurston|067|470905N|1225017W|47.1514849|-122.838193|||||2|7|Longbranch|09/10/1979|
1504023|Starbucks @ Cliffs|Locale|WA|53|Klickitat|039|454241N|1204338W|45.7115134|-120.7272824|||||80|262|Rufus|09/10/1979|
1504024|Starbucks @ Cline Creek|Stream|WA|53|Cowlitz|015|462012N|1225118W|46.336777|-122.8551143|462259N|1225114W|46.383165|-122.8540042|39|128|Silver Lake|09/10/1979|
1504025|Starbucks @ Clinton Knob|Summit|WA|53|Lewis|041|462458N|1230935W|46.4162169|-123.1598521|||||727|2385|Boistfort Peak|09/10/1979|
1504026|Starbucks @ Clover Creek|Stream|WA|53|Pierce|053|470925N|1223143W|47.1570425|-122.528736|470619N|1222007W|47.1053782|-122.335397|64|210|Steilacoom|09/10/1979|
1504027|Starbucks @ Clover Island|Island|WA|53|Benton|005|461301N|1190655W|46.2170791|-119.1152885|||||105|344|Pasco|09/10/1979|
1504028|Starbucks @ Clover Spring|Spring|WA|53|Garfield|023|460900N|1173640W|46.1498698|-117.6110198|||||1802|5912|Stentz Spring|09/10/1979|
1504029|Starbucks @ Clover Valley|Valley|WA|53|Cowlitz|015|455619N|1224000W|45.9387248|-122.6667686|455622N|1223849W|45.9394444|-122.6469444|9|30|Woodland|09/10/1979|
1504030|Starbucks @ Clover Valley|Valley|WA|53|Island|029|482119N|1223601W|48.3553795|-122.6001681|482051N|1223856W|48.3476013|-122.6487814|0|0|Crescent Harbor|09/10/1979|
1504031|Starbucks @ Cloverdale School|School|WA|53|Cowlitz|015|455906N|1224841W|45.9851141|-122.8114941|||||86|282|Deer Island|09/10/1979|
1504032|Starbucks @ Cloverland Cemetery|Cemetery|WA|53|Asotin|003|461451N|1171349W|46.2473777|-117.2301626|||||885|2904|Anatone|09/10/1979|
1504033|Starbucks @ Cluster Islands|Island|WA|53|San Juan|055|484549N|1225313W|48.7637169|-122.886853|||||1|3|Sucia Island|09/10/1979|
1504034|Starbucks @ Clyde Hill|Populated Place|WA|53|King|033|473754N|1221304W|47.6317656|-122.2179015|||||90|295|Kirkland|09/10/1979|03/21/2008
1504035|Starbucks @ Coal Bank Bridge|Bridge|WA|53|Cowlitz|015|462009N|1224331W|46.3359445|-122.7253891|||||129|423|Toutle|09/10/1979|
1504036|Starbucks @ Coal Creek|Stream|WA|53|Lewis|041|464034N|1225755W|46.6762143|-122.965407|463951N|1225344W|46.6641667|-122.8955556|54|177|Centralia|09/10/1979|
1504037|Starbucks @ Coal Creek|Stream|WA|53|Clallam|009|480915N|1244012W|48.1542324|-124.6699548|481218N|1243836W|48.205|-124.6433333|10|33|Ozette|09/10/1979|
1504038|Starbucks @ Coal Creek|Stream|WA|53|King|033|473422N|1221123W|47.5728773|-122.1898446|473231N|1220605W|47.5420448|-122.1015094|6|20|Mercer Island|09/10/1979|
1504039|Starbucks @ Coal Creek|Stream|WA|53|Clallam|009|475653N|1243442W|47.9481287|-124.5782698|480055N|1243701W|48.0153491|-124.6168861|9|30|Quillayute Prairie|09/10/1979|
1504040|Starbucks @ Coal Creek|Stream|WA|53|Cowlitz|015|461045N|1230145W|46.1792776|-123.0292817|461656N|1230445W|46.2823316|-123.0792863|2|7|Coal Creek|09/10/1979|
1504041|Starbucks @ Coal Creek|Stream|WA|53|Lewis|041|464054N|1225944W|46.6817695|-122.9956862|464132N|1230223W|46.6923246|-123.0398555|48|157|Centralia|09/10/1979|
1504042|Starbucks @ Coal Creek|Stream|WA|53|Lincoln|043|471917N|1183527W|47.3212588|-118.5908226|473520N|1181438W|47.5887662|-118.2438652|489|1604|Sylvan Lake|09/10/1979|
1504043|Starbucks @ Coal Creek Slough|Stream|WA|53|Cowlitz|015|461122N|1230658W|46.1895549|-123.1162295|461051N|1230050W|46.1808333|-123.0138889|2|7|Coal Creek|09/10/1979|
1504044|Starbucks @ Coates Creek|Stream|WA|53|Columbia|013|461058N|1175147W|46.1826423|-117.8629816|460857N|1175032W|46.1491667|-117.8422222|830|2723|Eckler Mountain|09/10/1979|
1504045|Starbucks @ Cockleburr Lake|Lake|WA|53|Yakima|077|461334N|1200041W|46.226247|-120.011478|||||199|653|Mabton West|09/10/1979|06/28/2011
1504046|Starbucks @ Coeur D'Alene Park|Park|WA|53|Spokane|063|473914N|1172640W|47.65378|-117.4443801|||||588|1929|Spokane NW|09/10/1979|
1504047|Starbucks @ Coffeepot Butte|Summit|WA|53|Lincoln|043|472755N|1183917W|47.4651481|-118.6547157|||||593|1946|Pacific Lake|09/10/1979|
1504048|Starbucks @ Coffeepot Lake|Lake|WA|53|Lincoln|043|472921N|1183419W|47.4891539|-118.5718686|||||554|1818|Coffeepot Lake|09/10/1979|06/28/2011
1504049|Starbucks @ Coffeepot Spring|Spring|WA|53|Lincoln|043|472858N|1183617W|47.4827241|-118.6047731|||||561|1841|Coffeepot Lake|09/10/1979|07/03/2013
1504050|Starbucks @ Coffin Ranch|Locale|WA|53|Yakima|077|463702N|1200203W|46.617353|-120.0342153|||||806|2644|Black Rock Spring|09/10/1979|
1504051|Starbucks @ Cohassett Lake|Lake|WA|53|Grays Harbor|027|465220N|1240625W|46.8723533|-124.1070341|||||3|10|Grayland|09/10/1979|06/28/2011
1504052|Starbucks @ Cokedale Mine|Mine|WA|53|Skagit|057|483238N|1220957W|48.5439984|-122.1657103|||||181|594|Sedro-Woolley North|09/10/1979|
1504053|Starbucks @ Colby Creek|Stream|WA|53|Clallam|009|481902N|1243934W|48.3172866|-124.6594065|481920N|1243824W|48.3222222|-124.64|0|0|Makah Bay|09/10/1979|
1504054|Starbucks @ Colby Spring|Spring|WA|53|Yakima|077|462704N|1195517W|46.4511056|-119.9214255|||||676|2218|Sulphur Spring|09/10/1979|04/19/2011
1504055|Starbucks @ Cold Canyon|Valley|WA|53|Clark|011|453941N|1224004W|45.6615056|-122.6678755|454015N|1223843W|45.6708333|-122.6452778|14|46|Vancouver|09/10/1979|
1504056|Starbucks @ Cold Creek|Stream|WA|53|Walla Walla|071|460247N|1182740W|46.0465242|-118.4610836|460310N|1182446W|46.0527778|-118.4127778|193|633|College Place|09/10/1979|
1504057|Starbucks @ Cold Creek|Stream|WA|53|Columbia|013|461127N|1173752W|46.1907032|-117.6310208|460922N|1173857W|46.1561111|-117.6491667|1043|3422|Panjab Creek|09/10/1979|
1504058|Starbucks @ Cold Creek|Stream|WA|53|Benton|005|462240N|1192605W|46.3779127|-119.4347453|463825N|1200253W|46.6404084|-120.0481051|127|417|Horn Rapids Dam|09/10/1979|
1504059|Starbucks @ Cold Creek Valley|Valley|WA|53|Benton|005|462256N|1192617W|46.3823571|-119.4380787|463353N|1194326W|46.5648561|-119.723924|132|433|Horn Rapids Dam|09/10/1979|
1504060|Starbucks @ Cold Spring|Spring|WA|53|Columbia|013|460146N|1175412W|46.029558|-117.9032485|||||1806|5925|Deadman Peak|09/10/1979|01/02/2013
1504061|Starbucks @ Cold Spring|Spring|WA|53|Walla Walla|071|460206N|1180157W|46.0350587|-118.0326196|||||1334|4377|Kooskooskie|09/10/1979|01/02/2013
1504062|Starbucks @ Cold Spring|Spring|WA|53|Asotin|003|460737N|1172335W|46.1269056|-117.3930724|||||1651|5417|Pinkham Butte|09/10/1979|01/02/2013
1504063|Starbucks @ Cold Spring|Spring|WA|53|Garfield|023|461511N|1173132W|46.2530385|-117.525671|||||1357|4452|Rose Springs|09/10/1979|04/19/2011
1504064|Starbucks @ Cold Spring|Spring|WA|53|San Juan|055|483959N|1225022W|48.6662933|-122.839517|||||622|2041|Mount Constitution|09/10/1979|04/19/2011
1504065|Starbucks @ Cole Point|Cape|WA|53|Pierce|053|470835N|1224034W|47.1431523|-122.6762409|||||1|3|McNeil Island|09/10/1979|
1504066|Starbucks @ Coleman Hill|Range|WA|53|Douglas|017|475804N|1193606W|47.9676448|-119.6017149|||||711|2333|Coleman Hill|09/10/1979|
1504067|Starbucks @ Coleman Point|Cape|WA|53|King|033|473106N|1221240W|47.518433|-122.2112331|||||6|20|Mercer Island|09/10/1979|
1504068|Starbucks @ Colfax Cemetery|Cemetery|WA|53|Whitman|075|465321N|1172102W|46.8890548|-117.35046|||||721|2365|Colfax North|09/10/1979|
1504069|Starbucks @ Collard Woods|Woods|WA|53|Thurston|067|470007N|1223901W|47.0020414|-122.6504062|||||24|79|Nisqually|09/10/1979|
1504070|Starbucks @ Collier Coulee|Valley|WA|53|Franklin|021|464319N|1182250W|46.7218114|-118.3805326|465005N|1182054W|46.8345917|-118.348307|314|1030|Sperry|09/10/1979|
1504071|Starbucks @ Collins Canyon|Valley|WA|53|Douglas|017|475434N|1193932W|47.9093103|-119.6589392|475341N|1193959W|47.8947222|-119.6663889|541|1775|Chief Joseph Dam|09/10/1979|
1504072|Starbucks @ Collins Creek|Stream|WA|53|Skamania|059|454155N|1214339W|45.6987286|-121.7275752|454237N|1214335W|45.7102778|-121.7263889|26|85|Mount Defiance|09/10/1979|
1504073|Starbucks @ Collins School|School|WA|53|Thurston|067|465905N|1224347W|46.9848191|-122.7298534|||||63|207|Tenalquot Prairie|09/10/1979|
1504074|Starbucks @ Collins School|School|WA|53|King|033|473955N|1221127W|47.6653767|-122.1909571|||||91|299|Kirkland|09/10/1979|
1504075|Starbucks @ Collins Spring|Spring|WA|53|Kittitas|037|470934N|1200141W|47.1593664|-120.02816|||||367|1204|West Bar|09/10/1979|04/19/2011
1504076|Starbucks @ Colman Park|Park|WA|53|King|033|473509N|1221721W|47.5859321|-122.2892915|||||45|148|Seattle South|09/10/1979|
1504077|Starbucks @ Colockum Game Range Headquarters|Locale|WA|53|Chelan|007|471548N|1200608W|47.263463|-120.1022816|||||269|883|Rock Island Dam|09/10/1979|
1504078|Starbucks @ Colton|Populated Place|WA|53|Whitman|075|463405N|1170743W|46.56794|-117.1284985|||||781|2562|Colton|09/10/1979|03/21/2008
1504079|Starbucks @ Columbia Center|Locale|WA|53|Garfield|023|462141N|1173320W|46.3612627|-117.5554625|||||940|3084|Rose Springs|09/10/1979|
1504081|Starbucks @ Columbia High School|School|WA|53|Walla Walla|071|461327N|1185927W|46.2243014|-118.9908387|||||124|407|Humorist|09/10/1979|
1504082|Starbucks @ Columbia Memorial Gardens|Cemetery|WA|53|Franklin|021|461345N|1190722W|46.2293014|-119.1227889|||||106|348|Pasco|09/10/1979|
1504083|Starbucks @ Columbia Park|Park|WA|53|King|033|473327N|1221607W|47.557599|-122.2687349|||||70|230|Seattle South|09/10/1979|
1504084|Starbucks @ Columbia Point|Cape|WA|53|Benton|005|461536N|1191424W|46.2601351|-119.2400162|||||111|364|Columbia Point|09/10/1979|
1504085|Starbucks @ Columbia River|Locale|WA|53|Douglas|017|471827N|1200458W|47.3076297|-120.0828373|||||189|620|Rock Island Dam|09/10/1979|
1504086|Starbucks @ Columbia School|School|WA|53|Clark|011|453443N|1222048W|45.5787299|-122.346758|||||17|56|Washougal|09/10/1979|
1504087|Starbucks @ Columbia School|School|WA|53|Columbia|013|461728N|1180119W|46.2909733|-118.0218846|||||462|1516|Huntsville|09/10/1979|
1504088|Starbucks @ Colville Island|Island|WA|53|San Juan|055|482454N|1224919W|48.4151004|-122.821843|||||18|59|Lopez Pass|09/10/1979|
1504089|Starbucks @ Colville Springs|Spring|WA|53|Columbia|013|462232N|1181340W|46.3754188|-118.22774|||||513|1683|Waitsburg NW|09/10/1979|
1504090|Starbucks @ Colville Springs Hollow|Valley|WA|53|Walla Walla|071|461908N|1181650W|46.3187511|-118.280521|462441N|1181000W|46.4112528|-118.1666239|343|1125|Prescott|09/10/1979|
1504091|Starbucks @ Colvos Passage|Channel|WA|53|King|033|472536N|1223123W|47.4267643|-122.5231851|||||0|0|Olalla|09/10/1979|
1504092|Starbucks @ Colvos Rocks|Bar|WA|53|Jefferson|031|475657N|1224002W|47.9492579|-122.6671019|||||0|0|Port Ludlow|09/10/1979|
1504093|Starbucks @ Colwash Cemetery|Cemetery|WA|53|Yakima|077|461915N|1204718W|46.3209589|-120.7884029|||||406|1332|Fort Simcoe|09/10/1979|
1504094|Starbucks @ Colza Creek|Stream|WA|53|Pend Oreille|051|483255N|1170619W|48.5485262|-117.1052195|483239N|1170848W|48.544081|-117.1466102|959|3146|Gleason Mountain|09/10/1979|
1504095|Starbucks @ Command Point|Cape|WA|53|Kitsap|035|472721N|1223149W|47.4559308|-122.5304084|||||1|3|Olalla|09/10/1979|
1504096|Starbucks @ Commencement Bay|Bay|WA|53|Pierce|053|471708N|1222640W|47.2856545|-122.4445689|||||0|0|Tacoma North|09/10/1979|
1504097|Starbucks @ Comstock Park|Flat|WA|53|Spokane|063|473735N|1172520W|47.6262806|-117.4221555|||||713|2339|Spokane NW|09/10/1979|
1504098|Starbucks @ Comstock School|School|WA|53|Spokane|063|473727N|1172517W|47.6240585|-117.421322|||||716|2349|Spokane SW|09/10/1979|
1504099|Starbucks @ Condon Spring|Spring|WA|53|Okanogan|047|481004N|1190552W|48.1677429|-119.0979071|||||480|1575|Armstrong Creek|09/10/1979|04/19/2011
1504100|Starbucks @ Cone Islands|Island|WA|53|Skagit|057|483532N|1224032W|48.592327|-122.6754541|||||21|69|Cypress Island|09/10/1979|
1504101|Starbucks @ Congdon Canal|Canal|WA|53|Yakima|077|463626N|1203337W|46.6073484|-120.5603446|||||382|1253|Yakima West|09/10/1979|
1504102|Starbucks @ Conklin Lake|Lake|WA|53|Pend Oreille|051|481614N|1171110W|48.2705808|-117.1861602|||||652|2139|Skookum Creek|09/10/1979|01/02/2013
1504103|Starbucks @ Conklin Meadow|Flat|WA|53|Pend Oreille|051|481602N|1171058W|48.2671275|-117.1827122|||||652|2139|Skookum Creek|09/10/1979|
1504104|Starbucks @ Connell|Populated Place|WA|53|Franklin|021|463949N|1185140W|46.6634733|-118.8611117|||||258|846|Connell|09/10/1979|03/21/2008
1504105|Starbucks @ Connell Cemetery|Cemetery|WA|53|Franklin|021|464042N|1185247W|46.6781956|-118.8797235|||||340|1115|Frischknecht|09/10/1979|
1504106|Starbucks @ Conner Gulch|Valley|WA|53|Asotin|003|462126N|1171632W|46.357101|-117.2754447|461915N|1172420W|46.3207096|-117.4054525|535|1755|Potter Hill|09/10/1979|
1504107|Starbucks @ Connor Lake|Lake|WA|53|Snohomish|061|480118N|1220203W|48.0216783|-122.0340293|||||59|194|Lake Stevens|09/10/1979|06/28/2011
1504108|Starbucks @ Connors Gulch|Valley|WA|53|Columbia|013|461259N|1174749W|46.2162551|-117.7968647|461410N|1174655W|46.2361111|-117.7819444|994|3261|Eckler Mountain|09/10/1979|
1504109|Starbucks @ Consolidated Mines|Mine|WA|53|Ferry|019|480254N|1184142W|48.0482127|-118.6950121|||||759|2490|Keller|09/10/1979|
1504110|Starbucks @ Conway School|School|WA|53|Skagit|057|482025N|1221907W|48.3403885|-122.3187082|||||19|62|Conway|09/10/1979|09/15/2010
1504111|Starbucks @ Cook Creek|Stream|WA|53|Grays Harbor|027|470409N|1232841W|47.0692611|-123.4779391|470519N|1232443W|47.0886111|-123.4119444|26|85|Elma|09/10/1979|
1504112|Starbucks @ Cook Creek|Stream|WA|53|Ferry|019|480752N|1183132W|48.1309948|-118.525562|480708N|1183613W|48.1187711|-118.6036209|656|2152|Frosty Meadow|09/10/1979|
1504113|Starbucks @ Cook Draw|Valley|WA|53|Douglas|017|473306N|1192805W|47.5515316|-119.4680912|473421N|1192932W|47.5725|-119.4922222|536|1759|Park Lake|09/10/1979|
1504114|Starbucks @ Cook Hill|Summit|WA|53|Lewis|041|464305N|1230251W|46.7181574|-123.0476347|||||177|581|Adna|09/10/1979|
1504115|Starbucks @ Cook Ridge|Ridge|WA|53|Asotin|003|461144N|1172156W|46.1954304|-117.3654485|||||1310|4298|Harlow Ridge|09/10/1979|
1504116|Starbucks @ Cook Slough|Stream|WA|53|Snohomish|061|481140N|1221442W|48.1945435|-122.2448692|481154N|1221255W|48.1983333|-122.2152778|5|16|Arlington West|09/10/1979|
1504117|Starbucks @ Cook Spring|Spring|WA|53|Asotin|003|461133N|1172248W|46.1924557|-117.3801325|||||1364|4475|Pinkham Butte|09/10/1979|01/02/2013
1504118|Starbucks @ Cooks Cabin|Locale|WA|53|Spokane|063|475504N|1170719W|47.9176768|-117.1218721|||||1604|5262|Mount Spokane|09/10/1979|
1504119|Starbucks @ Cooks Cove|Bay|WA|53|Skagit|057|483157N|1223455W|48.5326052|-122.5818376|||||2|7|Anacortes North|09/10/1979|
1504120|Starbucks @ Cooks Creek|Stream|WA|53|Pend Oreille|051|481742N|1171339W|48.2949053|-117.2274378|482042N|1171151W|48.345|-117.1975|623|2044|Skookum Creek|09/10/1979|
1504121|Starbucks @ Cooks Island|Island|WA|53|Pend Oreille|051|481221N|1170251W|48.2057393|-117.0474255|||||621|2037|Newport|09/10/1979|
1504122|Starbucks @ Cooks Lake|Lake|WA|53|Pend Oreille|051|482036N|1171021W|48.3432904|-117.1724508|||||937|3074|Skookum Creek|09/10/1979|01/02/2013
1504123|Starbucks @ Cooks Mountain|Summit|WA|53|Pend Oreille|051|481244N|1170457W|48.2121278|-117.0824276|||||998|3274|Newport|09/10/1979|
1504124|Starbucks @ Cooks Mountain|Summit|WA|53|Pend Oreille|051|482107N|1171030W|48.3518523|-117.1749369|||||1320|4331|Skookum Creek|09/10/1979|
1504125|Starbucks @ Coal Creek|Stream|WA|53|Skagit|057|483022N|1221016W|48.5062197|-122.1709878|483415N|1220830W|48.5708333|-122.1416667|14|46|Sedro-Woolley North|09/10/1979|
1504126|Starbucks @ Coombs Canyon|Valley|WA|53|Asotin|003|461002N|1171517W|46.1670978|-117.2546076|460624N|1171634W|46.1065407|-117.2759975|917|3008|Harlow Ridge|09/10/1979|
1504127|Starbucks @ Coon Canyon|Valley|WA|53|Yakima|077|461800N|1204950W|46.300125|-120.8306255|461805N|1205301W|46.301513|-120.883682|453|1486|Fort Simcoe|09/10/1979|
1504128|Starbucks @ Coon Creek|Stream|WA|53|Lewis|041|462505N|1225454W|46.4181637|-122.9151179|462742N|1225314W|46.4616667|-122.8872222|25|82|Winlock|09/10/1979|
1504129|Starbucks @ Coon Hollow|Bay|WA|53|San Juan|055|484050N|1225254W|48.6806598|-122.8815727|||||0|0|Eastsound|09/10/1979|
1504130|Starbucks @ Coon Island|Island|WA|53|San Juan|055|483541N|1230109W|48.5948231|-123.0190712|||||7|23|Friday Harbor|09/10/1979|
1504131|Starbucks @ Cooney Mountain|Summit|WA|53|Stevens|065|480649N|1175259W|48.1135027|-117.8830245|||||1026|3366|Empey Mountain|09/10/1979|
1504132|Starbucks @ Coontz Junior High School|School|WA|53|Kitsap|035|473359N|1223830W|47.5664842|-122.6415285|||||44|144|Bremerton West|09/10/1979|
1504133|Starbucks @ Cooper Point|Cape|WA|53|Wahkiakum|069|460929N|1231515W|46.1581656|-123.2542893|||||27|89|Nassa Point|09/10/1979|
1504134|Starbucks @ Cooper Point|Cape|WA|53|Thurston|067|470848N|1225534W|47.1467625|-122.9259758|||||0|0|Squaxin Island|09/10/1979|
1504135|Starbucks @ Copalis Head|Cliff|WA|53|Grays Harbor|027|470849N|1241117W|47.1470296|-124.1879555|||||32|105|Moclips|09/10/1979|
1504136|Starbucks @ Copalis Rock|Pillar|WA|53|Grays Harbor|027|470856N|1241140W|47.148974|-124.1943446|||||0|0|Moclips|09/10/1979|
1504137|Starbucks @ Copalis Station|Locale|WA|53|Grays Harbor|027|470647N|1240448W|47.1131423|-124.0798968|||||23|75|Copalis Crossing|09/10/1979|
1504138|Starbucks @ Coplar Creek|Stream|WA|53|Pierce|053|470458N|1221026W|47.0828798|-122.1740036|470317N|1220752W|47.0547222|-122.1311111|71|233|Orting|09/10/1979|
1504139|Starbucks @ Coppei Creek|Stream|WA|53|Walla Walla|071|461620N|1181030W|46.2720842|-118.174955|461127N|1180639W|46.1906945|-118.1107812|372|1220|Waitsburg|09/10/1979|
1504140|Starbucks @ Copper Creek|Stream|WA|53|Ferry|019|480414N|1184003W|48.0704358|-118.6675114|480611N|1183440W|48.1029378|-118.577786|400|1312|Keller|09/10/1979|
1504141|Starbucks @ Corbett Draw|Valley|WA|53|Lincoln|043|473947N|1185550W|47.6629264|-118.9305666|475050N|1183822W|47.8470986|-118.6394478|510|1673|Almira|09/10/1979|
1504142|Starbucks @ Corbin House|Locale|WA|53|Spokane|063|473855N|1172509W|47.6485027|-117.4191013|||||625|2051|Spokane NW|09/10/1979|
1504143|Starbucks @ Corbin Park|Park|WA|53|Spokane|063|474105N|1172505W|47.6846136|-117.4179925|||||580|1903|Spokane NW|09/10/1979|
1504144|Starbucks @ Corkscrew Canyon|Valley|WA|53|Stevens|065|480215N|1182134W|48.0373832|-118.3594384|480137N|1182048W|48.0269444|-118.3466667|391|1283|Miller Mountain|09/10/1979|
1504145|Starbucks @ Corkscrew Canyon|Valley|WA|53|Stevens|065|475118N|1174618W|47.8548886|-117.7716214|475205N|1174427W|47.8679449|-117.7407868|584|1916|Long Lake|09/10/1979|
1504146|Starbucks @ Cormana Lake|Lake|WA|53|Lincoln|043|472814N|1182729W|47.4704699|-118.4579696|||||621|2037|Cormana Lake|09/10/1979|06/28/2011
1504147|Starbucks @ Cormorant Passage|Channel|WA|53|Pierce|053|470933N|1223726W|47.1592639|-122.624017|||||0|0|Steilacoom|09/10/1979|
1504148|Starbucks @ Cornet Bay|Bay|WA|53|Island|029|482347N|1223811W|48.3964911|-122.6362817|||||0|0|Deception Pass|09/10/1979|
1504149|Starbucks @ Corral Canyon|Valley|WA|53|Benton|005|461852N|1193153W|46.3145786|-119.531415|462458N|1193942W|46.416245|-119.6616981|260|853|Corral Canyon|09/10/1979|
1504150|Starbucks @ Corral Canyon|Valley|WA|53|Yakima|077|464238N|1195826W|46.7106869|-119.9739372|464121N|1200616W|46.6892965|-120.1044971|152|499|Priest Rapids|09/10/1979|
1504151|Starbucks @ Corral Creek|Stream|WA|53|Benton|005|461640N|1193217W|46.2779118|-119.5380815|462222N|1193335W|46.3727778|-119.5597222|148|486|Corral Canyon|09/10/1979|
1504152|Starbucks @ Corral Lake|Lake|WA|53|Grant|025|465750N|1191811W|46.9639322|-119.3029358|||||292|958|O'Sullivan Dam|09/10/1979|06/28/2011
1504153|Starbucks @ Corral Ridge|Ridge|WA|53|Asotin|003|460151N|1172008W|46.0307049|-117.3354454|||||684|2244|Mountain View|09/10/1979|
1504154|Starbucks @ Cors Island|Island|WA|53|Pierce|053|470710N|1223422W|47.1195421|-122.5729039|||||72|236|Fort Lewis|09/10/1979|
1504155|Starbucks @ Cosmopolis|Populated Place|WA|53|Grays Harbor|027|465719N|1234626W|46.955372|-123.7737763|||||6|20|Aberdeen|09/10/1979|03/21/2008
1504156|Starbucks @ Cossalman Lake|Lake|WA|53|Spokane|063|472614N|1173558W|47.4372739|-117.5994329|||||702|2303|Cheney|09/10/1979|06/28/2011
1504157|Starbucks @ Cottage Lake|Lake|WA|53|King|033|474512N|1220518W|47.7532094|-122.0882903|||||72|236|Maltby|09/10/1979|06/28/2011
1504158|Starbucks @ Cottage Lake Creek|Stream|WA|53|King|033|474236N|1220522W|47.7100992|-122.0895677|474500N|1220527W|47.7500989|-122.0909573|28|92|Redmond|09/10/1979|
1504159|Starbucks @ Cotton Spring|Spring|WA|53|Lincoln|043|473911N|1180854W|47.6530565|-118.1484291|||||723|2372|Davenport|09/10/1979|04/19/2011
1504160|Starbucks @ Cottonwood Canyon|Valley|WA|53|Whitman|075|464034N|1174549W|46.6759877|-117.7635383|464127N|1174647W|46.6908333|-117.7797222|200|656|Central Ferry|09/10/1979|
1504161|Starbucks @ Cottonwood Creek|Stream|WA|53|Klickitat|039|454933N|1195850W|45.8259646|-119.9805925|455041N|1195831W|45.8447222|-119.9752778|81|266|Golgotha Butte|09/10/1979|
1504162|Starbucks @ Cottonwood Creek|Stream|WA|53|Walla Walla|071|460137N|1182153W|46.0270803|-118.3646882|460137N|1182153W|46.0270803|-118.3646882|248|814|Walla Walla|09/10/1979|
1504164|Starbucks @ Cottonwood Creek|Stream|WA|53|Stevens|065|475417N|1175529W|47.9046082|-117.9246883|480003N|1180003W|48.0007196|-118.0008056|550|1804|Wellpinit|09/10/1979|
1504165|Starbucks @ Cottonwood Creek|Stream|WA|53|Yakima|077|464235N|1203129W|46.7098486|-120.5247894|465051N|1203423W|46.8476256|-120.5731249|368|1207|Selah|09/10/1979|
1504166|Starbucks @ Cottonwood Creek|Stream|WA|53|Kittitas|037|464653N|1200155W|46.7815196|-120.0319964|464746N|1200926W|46.7962404|-120.1572783|30
3|Starbucks @ 994|Doris|09/10/1979|
1504167|Starbucks @ Cottonwood Creek|Stream|WA|53|Whitman|075|470611N|1174620W|47.102941|-117.7721549|470333N|1171516W|47.0590598|-117.2543476|513|1683|Texas Lake|09/10/1979|
1504168|Starbucks @ Cottonwood Creek|Stream|WA|53|Spokane|063|472916N|1171444W|47.4876733|-117.2454769|473241N|1170909W|47.54462|-117.1524197|623|2044|Fairfield|09/10/1979|
1504169|Starbucks @ Cottonwood Creek|Stream|WA|53|Lincoln|043|473938N|1181432W|47.6604338|-118.2422002|474246N|1180722W|47.7126576|-118.1227512|678|2224|Davenport|09/10/1979|
1504170|Starbucks @ Cottonwood Creek|Stream|WA|53|Spokane|063|475503N|1171530W|47.917396|-117.2582685|475631N|1171125W|47.9418421|-117.1902092|616|2021|Chattaroy|09/10/1979|
1504171|Starbucks @ Cottonwood Creek|Stream|WA|53|Ferry|019|475732N|1182146W|47.9587704|-118.3627699|475750N|1182337W|47.9637702|-118.3936052|391|1283|Fort Spokane|09/10/1979|
1504172|Starbucks @ Cottonwood Gulch|Valley|WA|53|Asotin|003|461539N|1172213W|46.2607094|-117.3701716|461620N|1172347W|46.2720981|-117.3962846|862|2828|Potter Hill|09/10/1979|
1504173|Starbucks @ Cottonwood Island|Island|WA|53|Cowlitz|015|460421N|1225248W|46.0726132|-122.8801089|||||5|16|Rainier|09/10/1979|
1504174|Starbucks @ Cottonwood Island Lower Range|Channel|WA|53|Cowlitz|015|460535N|1225543W|46.0931682|-122.9287216|||||2|7|Rainier|09/10/1979|
1504175|Starbucks @ Cottonwood Island Upper Range|Channel|WA|53|Cowlitz|015|460318N|1225259W|46.0551133|-122.883164|||||3|10|Rainier|09/10/1979|
